title,company,salary,technical_skill,location,image_url,job_url,cluster
mid/ser japanese software engineer - up to 50m,border z vietnam,Negotiable,ruby javascript php,"CIC Tower, No. 2 Nguyen Thi Due, Yen Hoa Ward, Cau Giay, Hanoi, Cau Giay, Hanoi",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd1pxSkE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--105b4c69b60c9935320616d35116fe41d81fb55b/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/logo-tate.jpg,https://itviec.com/it-jobs/japanese-speaking-project-manager-brse-border-z-vietnam-4726?lab_feature=preview_jd_page,2
java developers upto 1800$,rikkeisoft,Negotiable,java spring,"42 Tu Cuong Street, Tan Binh, Ho Chi Minh",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMVlvREE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9d8d1f3678d5ffe79a50a384ffb19888bb92aa7f/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/rikkeisoft-logo.png,https://itviec.com/it-jobs/java-developers-upto-1500-rikkeisoft-0340?lab_feature=preview_jd_page,8
"senior software engineer (java, aws, ai/ml)",katalon,Negotiable,j2ee java javascript,"Viettel Complex Building, 285 Cach Mang Thang 8 Street, District 10, HCMC, District 10, Ho Chi Minh",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOG11S3c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--3a251a7a9783d25ef628954506e12fa50a23f868/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/Katalon-Logo_stacked_RGB@1x%20(1).png,https://itviec.com/it-jobs/senior-software-engineer-java-katalon-2537?lab_feature=preview_jd_page,8
product owner (business analyst/ product manager),beincom,Negotiable,analyst product business,"EVOL GROUP - TTC Building, No 1, Tan Thuan Street, District 7, HCMC, District 7, Ho Chi Minh",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNklBS3c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f6bd7149227fa703a2039ee4934a624715669140/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/Group.png,https://itviec.com/it-jobs/product-owner-beincom-1014?lab_feature=preview_jd_page,6
senior golang developer (backend developer),beincom,Negotiable,sql nodejs golang,"EVOL GROUP - TTC Building, No 1, Tan Thuan Street, District 7, HCMC, District 7, Ho Chi Minh",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNklBS3c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f6bd7149227fa703a2039ee4934a624715669140/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/Group.png,https://itviec.com/it-jobs/senior-golang-developer-beincom-4242?lab_feature=preview_jd_page,5
salesforce engineer,skedulo vietnam,Negotiable,salesforce nodejs,"An Phu Plaza, 117-119 Ly Chinh Thang street, Vo Thi Sau ward, District 3, Ho Chi Minh",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBejhmTEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--fe5193d8a940b35d355b165ab7534a7a27ff49c7/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/skedulo_icon_white%20with%20blue%20bg.png,https://itviec.com/it-jobs/saleforce-engineer-skedulo-vietnam-1435?lab_feature=preview_jd_page,6
it senior machine learning engineer (ai/ml),dai-ichi life việt nam,Negotiable,mysql blockchain,"149-151 Nguyen Van Troi, Ward 11, Phu Nhuan, Ho Chi Minh",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd1VyREE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d1d3c6c7e5610f518d9d18d359252728dd0409a7/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJVUU1SEJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--3b9e82b79e13797daeaff85f41199a98f8b44e8f/dai-ichi-life-vi-t-nam-logo.PNG,https://itviec.com/it-jobs/it-senior-machine-learning-engineer-ai-ml-dai-ichi-life-viet-nam-0249?lab_feature=preview_jd_page,6
data engineer lead (devops),vus,Negotiable,mysql devops,"189 Nguyen Thi Minh Khai, District 1, Ho Chi Minh",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNDdQR2c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7d743b88e537f08801f9e8d616cde801bc7d6420/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/download.png,https://itviec.com/it-jobs/data-engineer-lead-devops-vus-2702?lab_feature=preview_jd_page,6
business analyst / ba (agile),abbank,Negotiable,analyst agile business,"36 Hoang Cau, Dong Da, Hanoi",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOExhSWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d257e70c6585afdab6d5516fdec5419a75319c18/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/logo.png,https://itviec.com/it-jobs/business-analyst-ba-agile-abbank-4912?lab_feature=preview_jd_page,6
"backend developer python (django, sql, mysql, cloud)",lg cns việt nam,Negotiable,python sql django,"15th floor, Keangnam Landmark 72 building, Me Tri, Nam Tu Liem, Hanoi",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOTcyT0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--32d6172bf24e4059d1cd60f13bd35724501d4db1/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/LG-announces-new-brand-identity-02-2.jpg,https://itviec.com/it-jobs/backend-developer-python-django-sql-mysql-cloud-lg-cns-viet-nam-5300?lab_feature=preview_jd_page,5
senior software test engineer/test lead,"digital media professionals vietnam co.,ltd",Negotiable,tester test automation,"Phuong Long building, 506 Nguyen Dinh Chieu, Ward 4, District 3, Ho Chi Minh",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBK2JXRFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--dc232bcb6fdb07af16381562a4cfb62e5fb335bd/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/digital-media-professionals-inc-logo.jpg,https://itviec.com/it-jobs/manual-automation-software-test-engineer-senior-digital-media-professionals-vietnam-co-ltd-2623?lab_feature=preview_jd_page,6
"system administrator (linux, iaas)",vnpay,Negotiable,system cloud linux,"12th Floor, Minh Long Building, No. 17 Ba Huyen Thanh Quan, Vo Thi Sau Ward, District 3, Ho Chi Minh",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN3FlUFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d4d53d6da965f8d0f8483d9501a7a5c6495477e6/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/logo%20d%E1%BB%8Dc.png,https://itviec.com/it-jobs/system-administrator-linux-iaas-vnpay-1324?lab_feature=preview_jd_page,6
java technical leader (upto 2000$),extreme việt nam,Negotiable,java spring javascript,"31st Floor, Keangnam Hanoi Landmark 72 Building, Lot E6, Pham Hung Street, Me Tri Ward, Nam Tu Liem District, Hanoi, Nam Tu Liem, Hanoi",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNGQwR2c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--49e3b66ff4cba2e3c0602de6a9f32fc9b5d71dcd/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/Asset%201@4x.png,https://itviec.com/it-jobs/java-technical-leader-upto-2000-extreme-viet-nam-3154?lab_feature=preview_jd_page,8
mid/senior python developer,tyme,Negotiable,java python sql,"HIU Tower, 215 Dien Bien Phu, Ward 15, Binh Thanh, Ho Chi Minh",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBK0xPTEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e622a8382b21b032819f520d792bef976ace053e/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/TX_RGB_Primary_onWhite.png,https://itviec.com/it-jobs/mid-senior-python-developer-tyme-3135?lab_feature=preview_jd_page,5
senior engineering manager (software architect),beincom,Negotiable,agile software,"EVOL GROUP - TTC Building, No 1, Tan Thuan Street, District 7, HCMC, District 7, Ho Chi Minh",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNklBS3c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f6bd7149227fa703a2039ee4934a624715669140/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/Group.png,https://itviec.com/it-jobs/senior-engineering-manager-beincom-1456?lab_feature=preview_jd_page,6
network and security engineer,code88 company limited,Negotiable,system networking,"Floor 6, C.T Plaza Building, Tan Son Nhat, 60A Truong Son Street, Ward 2, Tan Binh, Ho Chi Minh",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN3NwREE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--44cdb48ed286a2a528494b591bb1273ab2f56288/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/code88-company-limited-logo.png,https://itviec.com/it-jobs/network-and-security-engineer-code88-company-limited-3325?lab_feature=preview_jd_page,6
qc manual (qa qc/ sql),got it,Negotiable,sql tester qc qa,"9-11 Nguyen Van Thu, DaKao, District 1., District 1, Ho Chi Minh",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM0JHS2c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9334115572e8d44aebb01ad88f75b50efb71c457/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/gotit.jpg,https://itviec.com/it-jobs/manual-tester-qa-qc-sql-got-it-2614?lab_feature=preview_jd_page,3
(hn/hcm/dn) sr. product designer,travala.com,Negotiable,blockchain,"UDIC COMPLEX, Hoang Dao Thuy, Cau Giay, Hanoi",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMWJjSFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c6975aeb50006aa40670481a18573440a73eacb0/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/46937175_254973108505798_8154454633654255616_n.png,https://itviec.com/it-jobs/senior-product-designer-up-to-3000-travala-com-5335?lab_feature=preview_jd_page,6
junior/senior software engineer (.net/c#),motives vietnam corporation,Negotiable,net html5 c#,"M Building, 09 Street No.8, Zone A, South New Urban Area Tan Phu Ward, District 7, Ho Chi Minh",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeTVjUHc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--91cf0db4faac0346cfc715a500eb06067f96e86f/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/z5007262846635_30d33b69f2c6467ed96ad3c9e7d20218.jpg,https://itviec.com/it-jobs/junior-senior-software-engineer-net-c-motives-vietnam-corporation-2620?lab_feature=preview_jd_page,6
sap consultant (mm/ewm/sd/pp/fico - business analyst),vinfast,Negotiable,sap analyst business,"Symphony Building, Vinhomes Riverside, Chu Huy Man, Long Bien, Hanoi",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMzQ4REE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--567b9fa7db67eb2ea53a626d99ad3ecde4673220/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/vinfast-logo.jpg,https://itviec.com/it-jobs/sap-consultant-mm-ewm-sd-pp-fico-business-analyst-vinfast-0116?lab_feature=preview_jd_page,6
"middle/senior java engineer (aws, english)",hrs group,Negotiable,aws java,"Anna building, Quang Trung software city, District 12, Ho Chi Minh",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeGE5UHc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--10063f1ea0317e7a98e5c5b2e13a227c9938625b/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/hrsgroup__logo.jpg,https://itviec.com/it-jobs/middle-senior-java-engineer-aws-english-hrs-group-4955?lab_feature=preview_jd_page,8
junior/senior devops engineer (aws),hsc,Negotiable,aws devops,"AB Tower, 76A Le Lai, District 1, Ho Chi Minh",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNEszTWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--aeb63863939fc3f134b9ad60cdeb91c87b943e73/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/hsc-logo@3x.png,https://itviec.com/it-jobs/junior-senior-devops-engineer-aws-hsc-4106?lab_feature=preview_jd_page,6
"backend developer (java, nodejs, php) up to 40m",velacorp,Negotiable,java php nodejs,"5th Floor, Viglacera Tower, No.1 Thang Long Avenue, Nam Tu Liem District, Hanoi, Nam Tu Liem, Hanoi",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeXpJRHc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9467701eb6a83876d46cd241fa912af32d0c6c42/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/velacorp-logo.jpg,https://itviec.com/it-jobs/backend-developer-java-nodejs-php-up-to-40m-velacorp-1752?lab_feature=preview_jd_page,8
[urgent] manual tester (qa qc),block odyssey viet nam,Negotiable,sql tester qc qa,"12th Floor, Tasco Building, Lot HH2-2, Pham Hung Street, Nam Tu Liem, Hanoi",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMDBXSnc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b8d16dab4cb326c196cebfb21ba6f79e06b10679/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/z3368862256683_beb1647c41957128ffb074f205a54801.jpg,https://itviec.com/it-jobs/gap-manual-tester-qa-qc-block-odyssey-viet-nam-1608?lab_feature=preview_jd_page,3
software engineer (reactjs/golang),buymed,Negotiable,golang reactjs,"Vincom Center Dong Khoi, 45A Ly Tu Trong, ward. Ben Nghe, District 1, Ho Chi Minh",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMkdOTXc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--fef4eb919225c8195dcfc73fdb05d9fcce43baa7/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/buymed_vertical_green.png,https://itviec.com/it-jobs/software-engineer-reactjs-golang-buymed-2537?lab_feature=preview_jd_page,6
sr/jr project manager,silicon prime labs,Negotiable,project agile,"68 Bach Dang, Tan Binh, Ho Chi Minh",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN1pISEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--fcf8fa0942c305948c7f6f2cb368304ada1fc7a4/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/Logo_SP-removed%20background.png,https://itviec.com/it-jobs/sr-jr-project-manager-silicon-prime-labs-1217?lab_feature=preview_jd_page,6
"remote - senior .net core developer (c#, angular)",emlo technologies,Negotiable,net c#,68 Circular Road #02-01 Singapore 049422,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM1ZWUXc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ded3cf67bffe478a0d3a5f42a08c35fdee69ba3f/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/1630520220749%20-%20Phuong%20Tran.jpg,https://itviec.com/it-jobs/remote-senior-net-core-developer-c-angular-emlo-technologies-0214?lab_feature=preview_jd_page,6
games ui/ux designer,glohow,Negotiable,,"6th Floor, No. 12 + 12 BIS, Tran Quang Khai, Tan Dinh Ward, District 1, Ho Chi Minh",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOUZlUXc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e01c9c14b7848b3bb05d1ed68a9b4581dfbed0ef/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/z5336927633797_4a54e0a3712ee1301f4a8b8e3b064a26%20-%20Hong%20Thi%20Tran.jpg,https://itviec.com/it-jobs/games-ui-ux-designer-glohow-4041?lab_feature=preview_jd_page,6
frontend developer,bluebottle digital việt nam,Negotiable,html5 javascript reactjs,"Room 511, 5th floor, Toyota My Dinh building, 15 Pham Hung, My Dinh 2 ward, Nam Tu Liem, Hanoi",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMC9RT3c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--dc8f01f28152ea90c8f57355af1e7e594d650658/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/image_2023_09_06T08_58_00_535Z.png,https://itviec.com/it-jobs/senior-frontend-developer-bluebottle-digital-viet-nam-3758?lab_feature=preview_jd_page,2
crypto fullstack engineer at token metrics,"woven teams, inc.",Negotiable,nodejs javascript,Other,https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNE0xUVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d845b58ab92c952736d070bf7e81464b8a53090d/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lKYW5CbFp3WTZCa1ZVT2hKeVpYTnBlbVZmZEc5ZlptbDBXd2RwQWFvdyIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--be8303cd58d898b976ab84bbfd3800ba60f90a5c/woven%20-%20Phuong%20Nguyen.jpeg,https://itviec.com/it-jobs/crypto-fullstack-engineer-at-token-metrics-woven-teams-inc-4036?lab_feature=preview_jd_page,2
